
Seeker|Seeker|SE_Social_Engineering|https://github.com/thewhiteh4t/seeker|git
~Suid_Termux-Sudo|Termux-Sudo|T_Termux,A_Android|https://github.com/st42/termux-sudo|git
~Meta_ExifTool|ExifTool|R_Reporting|https://github.com/exiftool/exiftool|git
~Sms_Impulse|Impulse|T_Termux,S_Spamming|https://github.com/LimerBoy/Impulse|git
~Sms_ToolsSpammer|ToolsSpammer|T_Termux,S_Spamming|https://github.com/koleksibot/ToolsSpammer|git
~Hash_Pyhases|Pyhases|T_Termux|https://github.com/thenurhabib/pyhases|git
~Design_Funny-Termux|Funny-Termux|T_Termux|https://github.com/mrprogrammer2938/Funny-Termux|git
Get-Linux|Get-Linux|Kits_Downloader|https://github.com/pembriahmad/Get-Linux|git
~Payloads_Msf-Termux|msf-termux|T_Termux|https://github.com/Deadpool2000/msf-termux|git
~Universal_debonair|debonair|T_Termux|https://github.com/scalabli/debonair|git
~Sms_Death-from-Above|Death-from-Above|T_Termux|https://github.com/nordbearbotdev/Death-from-Above|git
~Universal_Web-Hunter|Web-Hunter|T_Termux|https://github.com/darkhunter141/Web-Hunter|git
~Universal_Kairav|Kairav|T_Termux|https://github.com/LavSarkari/Kairav|git
~Suid_Sudo-su-Termux|Sudo-su-Termux|T_Termux|https://github.com/xicor22/Sudo-su-Termux|git
Dh-All|Dh-All|Kits_Downloader|https://github.com/DH-AL/Dh-All|git
All-in-One|All-in-One|Kits_Downloader|https://github.com/CjE369/All-in-One|git
Hacking-Tools|Hacking-Tools|Kits_Downloader|https://github.com/mrprogrammer2938/hackingtools|git
Black-Tool-Termux|Black-Tool-Termux|Kits_Downloader|https://github.com/mrprogrammer2938/Black-Tool-Termux|git
A-tool|A-tool|Kits_Downloader|https://github.com/asu765/A-tool|git
Termux-Games|Termux-Games|T_Termux|https://github.com/khansaad1275/Termux-Games|git
Infoooze|Infoooze|T_Termux|https://github.com/7ORP3DO/infoooze|git
TORhunter|TORhunter|T_Termux|https://github.com/Err0r-ICA/TORhunter|git
~Mails_MailFinder|MailFinder|T_Termux|https://github.com/mishakorzik/MailFinder|git
Free-Proxy|Free-Proxy|T_Termux|https://github.com/mishakorzik/Free-Proxy|git
~Mails_Gmail-Hack|Gmail-Hack|T_Termux|https://github.com/mishakorzik/Gmail-Hack|git
AndroFetch|AndroFetch|T_Termux|https://github.com/laraib07/androfetch|git
Xteam|Xteam|T_Termux|https://github.com/xploitstech/Xteam|git
TermuxCyberArmy|TermuxCyberArmy|T_Termux|https://github.com/Err0r-ICA/TermuxCyberArmy|git
zVirus-Gen|zVirus-Gen|T_Termux,Generators_&_Payloads|https://github.com/ZechBron/zVirus-Gen|git
IpHack|IpHack|T_Termux|https://github.com/mishakorzik/IpHack|git
~InformationGathering_UserFinder|UserFinder|T_Termux|https://github.com/mishakorzik/UserFinder|git
AdminHack|AdminHack|T_Termux|https://github.com/mishakorzik/AdminHack|git
AllHackingTools|AllHackingTools|Kits_Downloader|https://github.com/mishakorzik/AllHackingTools|git
007-TheBond|007-TheBond|T_Termux|https://github.com/Deadshot0x7/007-TheBond|git
Host|Host|T_Termux|https://github.com/htr-tech/host|git
ShortUrl|ShortUrl|T_Termux|https://github.com/htr-tech/shorturl|git
~Design_T-Style|T-Style|T_Termux|https://github.com/htr-tech/tstyle|git
Termux-Style|Termux-Style|T_Termux|https://github.com/adi1090x/termux-style|git
Termux-Desktop|Termux-Desktop|T_Termux|https://github.com/adi1090x/termux-desktop|git
PenTest|PenTest|Kits_Downloader|https://github.com/Anlominus/PenTest|git
Nesle|Nesle|Kits_Downloader|https://github.com/Anlominus/Nesle|git
HacKing|HacKing|Kits_Downloader|https://github.com/Anlominus/HacKing|git
onex|onex|Kits_Downloader|https://github.com/rajkumardusad/onex|git
~Payloads_H-SPLOIT|H-SPLOIT|T_Termux|https://github.com/jravis-8520/h-sploit|git
Cracker-Tool|Cracker-Tool|T_Termux|https://github.com/cracker911181/Cracker-Tool|git
b3x|b3x|T_Termux|https://github.com/joaroque/b3x|git
Snap|Snap|T_Termux|https://github.com/noob-hackers/snap|git
~Payloads_M-wiz|M-wiz|T_Termux|https://github.com/noob-hackers/m-wiz|git
Infect|Infect|T_Termux|https://github.com/noob-hackers/infect|git
Hacklock|Hacklock|T_Termux|https://github.com/noob-hackers/hacklock|git
Ighack|Ighack|T_Termux|https://github.com/noob-hackers/ighack|git
mrphish|mrphish|T_Termux|https://github.com/noob-hackers/mrphish|git
MAC-Address-Spoofer|MAC-Address-Spoofer|Anonymity_Surfing|https://github.com/MKVO-pts/MAC-Address-Spoofer|git
infinity_AnonSurf|AnonSurf|Anonymity_Surfing|https://github.com/Hackinfinity/anonsurf|git
FakeImageExploiter|FakeImageExploiter|null|https://github.com/r00t-3xp10it/FakeImageExploiter.git|git|git
Findsploit|Findsploit|Web_Hacking|https://github.com/1N3/Findsploit.git|git|git
Gemail-Hack|Gemail-Hack|Hashing_&_Passwords|https://github.com/Ha3MrX/Gemail-Hack.git|git|python,git
Gloom-Framework|Gloom-Framework|null|https://github.com/StreetSec/Gloom-Framework.git|git|python,git
GoblinWordGenerator|GoblinWordGenerator|Generators_&_Payloads|https://github.com/UndeadSec/GoblinWordGenerator.git|git|python,git
GoldenEye|GoldenEye|stress_testing|https://github.com/jseidl/GoldenEye.git|git|python,git
HT-WPS-Breaker|HT-WPS-Breaker|null|https://github.com/SilentGhostX/HT-WPS-Breaker.git|git|git
Hash-Buster|Hash-Buster|Hashing_&_Passwords|https://github.com/UltimateHackers/Hash-Buster.git|git|python,git
HiddenEye|HiddenEye|null|https://github.com/DarkSecDevelopers/HiddenEye.git|git|python,git
Hunner|Hunner|Exploit_Frameworks|https://github.com/b3-v3r/Hunner.git|git|python,git
~InformationGathering_IP-Tracer|IP-Tracer|T_Termux|https://github.com/Rajkumrdusad/IP-Tracer|git|php,git
IPGeoLocation|IPGeoLocation|ip_tracking|https://github.com/maldevel/IPGeoLocation.git|git|python,git
ImHex|ImHex|RE_Reverse_Engineering|https://github.com/WerWolv/ImHex.git|git|g++,python,git
InSpy|InSpy|Information_Gathering|https://github.com/leapsecurity/InSpy.git|git|python,git
Infoga|Infoga|Information_Gathering|https://github.com/m4ll0k/Infoga.git|git|python,git
Intersect-2.5|Intersect-2.5|maintaining_access|https://github.com/deadbits/Intersect-2.5.git|git|python,git
JohnTheRipper|JohnTheRipper|Hashing_&_Passwords|https://github.com/magnumripper/JohnTheRipper.git|git|clang,gcc,g++,git
KatanaFramework|KatanaFramework|null|https://github.com/PowerScript/KatanaFramework.git|git|python,git
Keylogger|Keylogger|null|https://github.com/aydinnyunus/Keylogger.git|git|python,git
KnockMail|KnockMail|Sniffing_&_Spoofing|https://github.com/4w4k3/KnockMail.git|git|python,git
LALIN|LALIN|LT_Lazy_Tools|https://github.com/Screetsec/LALIN.git|git|git
LFISuite|LFISuite|Web_Hacking|https://github.com/D35m0nd142/LFISuite.git|git|python,git
Lazymux|Lazymux|T_Termux|https://github.com/Gameye98/Lazymux.git|git|python,git
MHDDoS|MHDDoS|ddos|https://github.com/MHProDev/MHDDoS.git|git|python,git
MITMf|MITMf|Sniffing_&_Spoofing|https://github.com/byt3bl33d3r/MITMf.git|git|python2,git
Meterpreter_Paranoid_Mode-SSL|Meterpreter_Paranoid_Mode-SSL|Exploit_Frameworks|https://github.com/r00t-3xp10it/Meterpreter_Paranoid_Mode-SSL.git|git|git
MyServer|MyServer|T_Termux|https://github.com/Rajkumrdusad/MyServer.git|git|python,git
Nethunter-In-Termux|Nethunter-In-Termux|null|https://github.com/Hax4us/Nethunter-In-Termux.git|git|git
OSIF|OSIF|Information_Gathering|https://github.com/ciku370/OSIF.git|git|python,git
PadBuster|PadBuster|Web_Hacking|https://github.com/AonCyberLabs/PadBuster.git|git|perl,git
Parsero|Parsero|Information_Gathering|https://github.com/behindthefirewalls/Parsero.git|git|python,git
PiDense|PiDense|null|https://github.com/WiPi-Hunter/PiDense.git|git|python,git
Planetwork-DDOS|Planetwork-DDOS|ddos,stress_testing|https://github.com/Hydra7/Planetwork-DDOS.git|git|python,git
PowerSploit|PowerSploit|maintaining_access|https://github.com/PowerShellMafia/PowerSploit.git|git|git
PwnSTAR|PwnSTAR|null|https://github.com/SilverFoxx/PwnSTAR.git|git|python,git
PyBozoCrack|PyBozoCrack|null|https://github.com/ikkebr/PyBozoCrack.git|git|python,git
Pybelt|Pybelt|null|https://github.com/Ekultek/Pybelt.git|git|python,git
Pyrit|Pyrit|Wireless_Testing|https://github.com/JPaulMora/Pyrit.git|git|python,clang,gcc,git
QRLJacking|QRLJacking|null|https://github.com/OWASP/QRLJacking.git|git|python,git
RED_HAWK|RED_HAWK|Information_Gathering,Vulnerability_Analysis|https://github.com/Tuhinshubhra/RED_HAWK.git|git|php,git
RTLSDR-Scanner|RTLSDR-Scanner|Wireless_Testing|https://github.com/EarToEarOak/RTLSDR-Scanner.git|git|python,git
ReconDog|ReconDog|Information_Gathering|https://github.com/UltimateHackers/ReconDog.git|git|python,git
Reconnoitre|Reconnoitre|Information_Gathering,Vulnerability_Analysis|https://github.com/codingo/Reconnoitre.git|git|python,git
Remot3d|Remot3d|Web_Hacking|https://github.com/KeepWannabe/Remot3d.git|git|git
Responder|Responder|Sniffing_&_Spoofing|https://github.com/lgandx/Responder.git|git|python,git
ReverseAPK|ReverseAPK|A_Android|https://github.com/1N3/ReverseAPK.git|git|git
SARA|SARA|A_Android,T_Termux|https://github.com/termuxhackers-id/SARA.git|git|python,git
SCANNER-INURLBR|SCANNER-INURLBR|Web_Hacking|https://github.com/googleinurl/SCANNER-INURLBR.git|git|php,git
SET|social-engineer-toolkit|Information_Gathering,Exploit_Frameworks,Hashing_&_Passwords,Sniffing_&_Spoofing|https://github.com/trustedsec/social-engineer-toolkit.git|git|python,git
SH33LL|SH33LL|Vulnerability_Analysis,Web_Hacking|https://github.com/LOoLzeC/SH33LL.git|git|python,git
SIGIT|SIGIT|Information_Gathering|https://github.com/termuxhackers-id/SIGIT.git|git|python,git
SecLists|SecLists|Hashing_&_Passwords|https://github.com/danielmiessler/SecLists.git|git|php,perl,git
Simple-Fuzzer|Simple-Fuzzer|Vulnerability_Analysis|https://github.com/orgcandman/Simple-Fuzzer.git|git|clang,gcc,git
Sn1per|Sn1per|Exploit_Frameworks|https://github.com/1N3/Sn1per.git|git|python,git
SocialBox|SocialBox|Sniffing_&_Spoofing|https://github.com/TunisianEagles/SocialBox.git|git|git
SocialFish|SocialFish|Hashing_&_Passwords,Sniffing_&_Spoofing|https://github.com/UndeadSec/SocialFish.git|git|python,git
Spammer-Grab|Spammer-Grab|Sniffing_&_Spoofing|https://github.com/p4kl0nc4t/Spammer-Grab.git|git|python,git
Stitch|Stitch|null|https://github.com/nathanlopez/Stitch.git|git|python,git
Striker|Striker|Vulnerability_Analysis|https://github.com/s0md3v/Striker.git|git|python,git
Sublist3r|Sublist3r|Information_Gathering|https://github.com/aboul3la/Sublist3r.git|git|python,git
Tbomb|Tbomb|T_Termux,S_Spamming|https://github.com/TheSpeedX/TBomb.git|git|python,git
TermuxAlpine|TermuxAlpine|T_Termux|https://github.com/Hax4us/TermuxAlpine.git|git|proot,git
Th3inspector|Th3inspector|null|https://github.com/Moham3dRiahi/Th3inspector.git|git|perl,git
The-Eye|The-Eye|null|https://github.com/EgeBalci/The-Eye.git|git|golang,git
TheFatRat|TheFatRat|null|https://github.com/Screetsec/TheFatRat.git|git|git
Tool-X|Tool-X|null|https://github.com/Rajkumrdusad/Tool-X.git|git|python,git
Umbrella|Umbrella|null|https://github.com/4w4k3/Umbrella.git|git|git
Vegile|Vegile|null|https://github.com/Screetsec/Vegile.git|git|git
WP-plugin-scanner|WP-plugin-scanner|Web_Hacking|https://github.com/mintobit/WP-plugin-scanner.git|git|python,git
WebScarab|OWASP-WebScarab|Web_Hacking|https://github.com/OWASP/OWASP-WebScarab.git|git|git
WebXploiter|WebXploiter|Web_Hacking,Exploit_Frameworks|https://github.com/a0xnirudh/WebXploiter.git|git|python,git
WhatWeb|WhatWeb|Web_Hacking|https://github.com/urbanadventurer/WhatWeb.git|git|python,git
WiFi-Pumpkin|WiFi-Pumpkin|Wireless_Testing|https://github.com/P0cL4bs/WiFi-Pumpkin.git|git|python,git
WifiBruteCrack|WifiBruteCrack|Wireless_Testing|https://github.com/cinquemb/WifiBruteCrack.git|git|python,git
WifiGod|WifiGod|Wireless_Testing|https://github.com/waseem-sajjad/WifiGod.git|git|python,git
Winpayloads|Winpayloads|null|https://github.com/nccgroup/Winpayloads.git|git|python,git
XAttacker|XAttacker|Vulnerability_Analysis,Web_Hacking,Exploit_Frameworks|https://github.com/Moham3dRiahi/XAttacker.git|git|perl,php,git
XLR8_BOMBER|XLR8_BOMBER|T_Termux|https://github.com/FarisKhan1/XLR8_BOMBER.git|git|git
XPL-SEARCH|XPL-SEARCH|Web_Hacking|https://github.com/r00tmars/XPL-SEARCH.git|git|php,git
XSStrike|XSStrike|Information_Gathering,Web_Hacking|https://github.com/s0md3v/XSStrike.git|git|python,git
Xshell|Xshell|Vulnerability_Analysis,Web_Hacking|https://github.com/Manisso/Xshell.git|git|git
Zerodoor|Zerodoor|null|https://github.com/Souhardya/Zerodoor.git|git|python,git
ZipBomb|ZipBomb|null|https://github.com/abdulfatir/ZipBomb.git|git|python2,git
admin-panel-finder|admin-panel-finder|Web_Hacking|https://github.com/bdblackhat/admin-panel-finder.git|git|python,git
air-hammer|air-hammer|null|https://github.com/Wh1t3Rh1n0/air-hammer.git|git|python,git
aircrack-ng|aircrack-ng|Wireless_Testing|null|package_manager|null
airgeddon|airgeddon|Wireless_Testing|https://github.com/v1s1t0r1sh3r3/airgeddon.git|git|git
android_hid|android_hid|A_Android|https://github.com/androidmalware/android_hid.git|git|git
angryFuzzer|angryFuzzer|Web_Hacking|https://github.com/ihebski/angryFuzzer.git|git|python,git
apache2|apache2|WS_Web_Servers,SP_System_Tools|null|package_manager|null
TermuxArch|TermuxArch|T_Termux|https://github.com/SDRausty/TermuxArch|git
arp-scan|arp-scan|Information_Gathering|https://github.com/royhills/arp-scan.git|git|clang,gcc,git
arping|arping|Information_Gathering|https://github.com/ThomasHabets/arping.git|git|,git
automotive_software|as|A_Automotive|https://github.com/autoas/as.git|git|cmake,gcc,g++,git
avet|avet|null|https://github.com/govolution/avet.git|git|clang,gcc,git
b0mb3r|b0mb3r|null|https://github.com/Denishnc/b0mb3r.git|git|python,git
bbqsql|bbqsql|Vulnerability_Analysis|https://github.com/Neohapsis/bbqsql.git|git|python,git
bed|bed|Vulnerability_Analysis|https://gitlab.com/kalilinux/packages/bed.git|git|perl,git
beef|beef|Exploit_Frameworks|https://github.com/beefproject/beef.git|git|ruby,git
bettercap|bettercap|Sniffing_&_Spoofing|https://github.com/bettercap/bettercap.git|git|golang,git
bing-ip2hosts|bing-ip2hosts|Information_Gathering|https://github.com/urbanadventurer/bing-ip2hosts.git|git|git
binwalk|binwalk|DF_Digital_Forensics|https://github.com/ReFirmLabs/binwalk.git|git|python,git
blackbox|blackbox|Vulnerability_Analysis,Exploit_Frameworks|https://github.com/jothatron/blackbox.git|git|python,git
blackeye|blackeye|Sniffing_&_Spoofing|https://github.com/An0nUD4Y/blackeye.git|git|wget,unzip,curl,php,git
bleachbit|bleachbit|null|https://github.com/bleachbit/bleachbit.git|git|python,git
braa|braa|Information_Gathering|https://github.com/mteg/braa.git|git|clang,gcc,git
brutespray|brutespray|null|https://github.com/x90skysn3k/brutespray.git|git|python,git
bulk_extractor|bulk_extractor|DF_Digital_Forensics|https://github.com/simsong/bulk_extractor.git|git|clang,gcc,g++,git
bully|bully|Wireless_Testing|https://github.com/wiire-a/bully.git|git|gcc,lua,git
c++|gpp|PL_Programming_Language|null|package_manager|null
can-utils|can-utils|A_Automotive|https://github.com/linux-can/can-utils.git|git|gcc,git
capstone|capstone|DF_Digital_Forensics|https://github.com/aquynh/capstone.git|git|clang,gcc,python,git
catphish|catphish|null|https://github.com/ring0lab/catphish.git|git|ruby,git
cdpsnarf|cdpsnarf|Information_Gathering|https://github.com/Zapotek/cdpsnarf.git|git|clang,gcc,git
check-ip|check-ip|Information_Gathering|https://github.com/1RaY-1/check-ip.git|git|gcc,git
chkrootkit|chkrootkit|Vulnerability_Analysis|https://github.com/installation/chkrootkit.git|git|git
clang|clang|PL_Programming_Language|null|package_manager|null
commix|commix|Exploit_Frameworks,Web_Hacking|https://github.com/commixproject/commix.git|git|python,git
cowpatty|cowpatty|Wireless_Testing|https://github.com/joswr1ght/cowpatty.git|git|clang,gcc,git
cpscan|cpscan|null|https://github.com/susmithHCK/cpscan.git|git|python,git
crackle|crackle|Exploit_Frameworks,Wireless_Testing|https://github.com/mikeryan/crackle.git|git|clang,gcc,perl,git
creddump|creddump|Hashing_&_Passwords|https://github.com/moyix/creddump.git|git|python,git
credmap|credmap|null|https://github.com/lightos/credmap.git|git|python,git
crowbar|crowbar|Hashing_&_Passwords|https://github.com/galkan/crowbar.git|git|python,git
crunch|crunch|Hashing_&_Passwords|null|package_manager|null
cuckoo|cuckoo|DF_Digital_Forensics|https://github.com/cuckoosandbox/cuckoo.git|git|python,git
cupp|cupp|Hashing_&_Passwords|https://github.com/Mebus/cupp.git|git|python,git
curl|curl|SP_System_Tools|null|package_manager|null
cutter|cutter|RE_Reverse_Engineering|https://github.com/rizinorg/cutter.git|git|cmake,git
cymothoa|cymothoa|maintaining_access|null|package_manager|null
c|clang|PL_Programming_Language|null|package_manager|null
dbd|dbd|maintaining_access|https://github.com/gitdurandal/dbd.git|git|clang,gcc,git
deblaze|deblaze|Web_Hacking|https://github.com/SpiderLabs/deblaze.git|git|clang,gcc,python,git
demiguise|demiguise|null|https://github.com/nccgroup/demiguise.git|git|python,git
distorm|distorm|DF_Digital_Forensics|https://github.com/gdabah/distorm.git|git|clang,gcc,python,git
djangohunter|djangohunter|null|https://github.com/6IX7ine/djangohunter.git|git|python,git
dmitry|dmitry|Information_Gathering|https://github.com/jaygreig86/dmitry.git|git|clang,gcc,git
dnschef|dnschef|Sniffing_&_Spoofing|https://gitlab.com/kalilinux/packages/dnschef.git|git|python,git
dnsenum|dnsenum|Information_Gathering|https://github.com/fwaeytens/dnsenum.git|git|perl,git
dnsmap|dnsmap|Information_Gathering|https://github.com/makefu/dnsmap.git|git|clang,gcc,git
dnsrecon|dnsrecon|Information_Gathering|https://github.com/darkoperator/dnsrecon.git|git|python,ruby,git
